,SubjectID,Document1,Document2,Similarity,Time,SBert
5707,32,42,40,1,20.359,0.1456926316022873
5708,32,5,41,1,1.892,0.041632357984781265
5709,32,21,41,1,11.417,0.03327067941427231
5710,32,28,41,1,2.023,-0.01275065541267395
5711,32,39,41,1,3.315,0.1570223569869995
5712,32,45,41,1,7.991,0.27457335591316223
5713,32,15,42,1,1.643,0.048851024359464645
5714,32,32,42,1,2.824,0.07150391489267349
5715,32,50,42,1,6.049,0.0839969664812088
5716,32,15,43,1,11.407,0.1415843516588211
5717,32,23,43,3,12.137,0.12083031237125397
5718,32,32,43,3,15.753,0.08595821261405945
5719,32,41,43,3,32.256,0.09601253271102905
5720,32,49,43,3,7.211,1.907817932078615e-05
5721,32,8,44,1,20.21,0.038877278566360474
5722,32,26,44,1,13.269,-0.0015291511081159115
5723,32,42,44,1,16.974,0.3728013038635254
5724,32,8,45,2,11.317,0.062141407281160355
5725,32,9,45,1,1.952,0.01860148459672928
5726,32,14,45,2,19.147,0.236223503947258
5727,32,22,45,2,5.628,-0.016244567930698395
5728,32,15,46,3,9.203,0.14376360177993774
5729,32,19,46,1,11.686,-0.01314595341682434
5730,32,26,46,1,3.936,0.11335275322198868
5731,32,4,47,1,8.422,0.046976398676633835
5732,32,5,47,1,4.727,-0.04569244757294655
5733,32,7,47,1,6.079,0.10479439795017242
5734,32,9,47,4,16.734,0.4236431419849396
5735,32,17,47,2,2.093,-0.0680532455444336
5736,32,26,47,1,21.671,0.07558948546648026
5737,32,29,48,3,160.391,0.21218183636665344
5738,32,42,48,1,2.434,0.27810096740722656
5739,32,47,48,1,3.415,0.17231345176696777
5740,32,12,49,1,1.553,-0.022354209795594215
5741,32,13,49,1,23.674,0.15810252726078033
5742,32,23,50,1,10.836,0.1512131541967392
5743,32,40,50,1,5.979,0.11097992956638336
5744,32,41,50,1,1.742,0.18564341962337494
5745,33,29,1,2,2.023,0.15698452293872833
5746,33,31,1,1,2.354,-0.005980333313345909
5747,33,32,1,2,4.075,0.21483640372753143
5748,33,36,1,1,2.154,0.19457192718982697
5749,33,43,1,1,3.676,0.07401470839977264
5750,33,44,1,1,2.824,0.03933260962367058
5751,33,47,1,1,1.442,0.08253242820501328
5752,33,48,1,1,2.133,0.22862844169139862
5753,33,3,2,1,3.575,0.07448741048574448
5754,33,8,2,1,3.465,-0.03153889626264572
5755,33,14,2,1,1.672,0.30940085649490356
5756,33,29,2,1,4.276,0.09707487374544144
5757,33,30,2,1,1.452,0.028012365102767944
5758,33,31,2,1,1.973,0.06423531472682953
5759,33,37,2,1,1.572,0.10630781203508377
5760,33,49,2,3,2.413,0.44157546758651733
5761,33,11,3,2,4.186,0.06583405286073685
5762,33,46,3,2,2.043,0.2325088232755661
5763,33,24,4,3,6.169,0.05775470286607742
5764,33,29,4,2,2.413,0.03089078702032566
5765,33,2,5,1,2.233,-0.012421523220837116
5766,33,12,5,3,4.126,0.32037293910980225
5767,33,16,5,3,3.826,0.24441340565681458
5768,33,21,5,3,28.541,0.19911283254623413
5769,33,35,5,1,1.702,0.06170380115509033
5770,33,12,6,1,1.412,0.010437550023198128
5771,33,17,6,1,1.793,0.012946628034114838
5772,33,31,6,2,2.904,0.10127466917037964
5773,33,39,6,1,3.385,0.24563893675804138
5774,33,42,6,1,1.382,0.033245749771595
5775,33,44,6,1,3.295,-0.05294514447450638
5776,33,42,7,3,5.478,0.1774168461561203
5777,33,17,8,1,2.203,0.03857605159282684
5778,33,25,8,1,2.634,0.1829073429107666
5779,33,35,8,1,2.664,0.04692921042442322
5780,33,36,8,4,2.924,0.2089182734489441
5781,33,42,8,3,2.664,0.14409562945365906
5782,33,2,9,1,2.694,0.11004634946584702
5783,33,15,9,1,0.951,0.030213920399546623
5784,33,16,9,1,2.283,0.13717900216579437
5785,33,25,9,1,1.903,0.09202691167593002
5786,33,34,9,1,1.612,0.03333576023578644
5787,33,17,10,1,2.554,0.12097253650426865
5788,33,19,10,1,1.983,0.03288239240646362
5789,33,44,10,1,2.144,0.07285580039024353
5790,33,14,11,1,1.322,0.12158133834600449
5791,33,26,11,1,1.402,0.00036049680784344673
5792,33,33,11,1,2.133,0.03253791481256485
5793,33,37,11,1,4.807,0.24149088561534882
5794,33,50,11,1,1.952,0.10098320245742798
5795,33,13,12,1,2.193,0.26477473974227905
5796,33,14,12,1,1.392,-0.040979404002428055
5797,33,24,12,4,3.525,0.1399277299642563
5798,33,35,12,1,1.392,0.16239424049854279
5799,33,42,12,4,4.857,0.3431277275085449
5800,33,5,13,1,1.932,0.06225646287202835
5801,33,22,13,1,6.629,0.22660496830940247
5802,33,24,13,1,6.409,0.016658728942275047
5803,33,29,13,1,12.408,0.09290730208158493
5804,33,37,13,1,2.153,0.11690504103899002
5805,33,18,14,1,1.412,-0.02862079255282879
5806,33,36,14,1,1.312,0.1297570914030075
5807,33,11,16,4,4.707,0.3446037471294403
5808,33,19,16,1,2.774,0.1261599063873291
5809,33,30,16,1,2.133,0.14116530120372772
5810,33,45,16,1,2.994,0.09959717839956284
5811,33,4,17,1,2.113,0.028626563027501106
5812,33,14,17,1,1.823,0.06973087787628174
5813,33,46,17,1,2.103,0.03135710582137108
5814,33,1,18,1,2.053,0.018299143761396408
5815,33,17,18,1,2.003,0.15678513050079346
5816,33,20,18,4,4.466,0.3259648382663727
5817,33,21,18,1,1.743,0.2777869701385498
5818,33,35,18,1,1.543,-0.14611247181892395
5819,33,39,18,1,1.833,0.02994653582572937
5820,33,48,18,2,3.575,0.08835599571466446
5821,33,25,19,2,2.053,0.20053264498710632
5822,33,31,19,1,2.223,0.06780710071325302
5823,33,43,19,3,1.973,0.17531651258468628
5824,33,48,19,1,1.962,0.0718308612704277
5825,33,19,20,3,1.983,0.18726691603660583
5826,33,24,20,1,2.283,0.012954620644450188
5827,33,37,20,5,10.485,0.4805096983909607
5828,33,42,20,1,2.724,0.09360827505588531
5829,33,49,20,2,3.165,0.08355873823165894
5830,33,11,21,3,3.055,0.33950623869895935
5831,33,13,21,2,4.787,0.14890210330486298
5832,33,26,21,1,1.813,0.12511463463306427
5833,33,27,21,3,2.844,0.21511122584342957
5834,33,32,21,1,2.174,0.031630393117666245
5835,33,5,22,1,2.493,0.002593735698610544
5836,33,12,22,1,2.644,0.0290994793176651
5837,33,5,23,3,2.033,0.2901430130004883
5838,33,22,23,1,2.323,0.0920090451836586
5839,33,25,23,1,2.284,0.1436505913734436
5840,33,44,23,1,1.953,0.13297420740127563
5841,33,48,23,1,1.532,0.13906805217266083
5842,33,3,24,2,5.919,0.08915598690509796
5843,33,16,24,4,3.505,0.07232364267110825
5844,33,31,24,1,3.044,-0.009645129553973675
5845,33,45,24,1,1.672,0.10178007185459137
5846,33,50,24,1,3.094,0.10150934010744095
5847,33,16,25,1,2.704,0.20545761287212372
5848,33,21,25,1,1.743,0.22220191359519958
5849,33,28,25,1,2.844,0.19967825710773468
5850,33,30,25,1,1.772,0.13316774368286133
5851,33,35,25,1,1.242,0.2783420979976654
5852,33,10,26,1,3.335,0.0159457940608263
5853,33,45,26,1,3.635,-0.01967521198093891
5854,33,48,26,1,2.814,0.0970008447766304
5855,33,49,26,1,4.486,0.028680171817541122
5856,33,16,27,3,591.09,0.13187186419963837
5857,33,17,27,1,2.103,0.32281026244163513
5858,33,7,28,4,4.106,0.5381684899330139
5859,33,8,28,4,2.483,0.3079044818878174
5860,33,11,28,3,4.547,0.21503405272960663
5861,33,13,28,2,3.255,0.28709402680397034
5862,33,15,28,1,12.658,0.08845333755016327
5863,33,21,28,4,5.678,0.25910165905952454
5864,33,24,28,3,2.524,0.05921686813235283
5865,33,32,28,1,2.203,0.1810380518436432
5866,33,49,28,1,6.99,-0.03888803347945213
5867,33,8,29,2,3.054,0.1363222748041153
5868,33,10,29,2,2.754,0.055128324776887894
5869,33,44,29,1,4.416,0.06979929655790329
5870,33,11,30,1,2.144,0.02055460959672928
5871,33,19,30,1,2.523,0.06869354844093323
5872,33,38,31,1,2.544,0.016871746629476547
5873,33,5,32,1,2.354,0.18874883651733398
5874,33,15,32,1,2.424,0.02940327487885952
5875,33,17,32,1,1.753,0.17761018872261047
5876,33,3,33,1,2.674,0.17805644869804382
5877,33,10,33,1,1.823,-0.005126149859279394
5878,33,20,33,1,4.707,0.1150665357708931
5879,33,47,33,1,1.483,0.01842094399034977
5880,33,48,33,1,1.673,0.08860358595848083
5881,33,50,33,2,2.754,0.28307604789733887
5882,33,14,34,1,1.522,0.20178700983524323
5883,33,18,34,1,1.783,-0.08685996383428574
5884,33,31,34,1,1.833,0.06342072039842606
5885,33,1,35,1,4.466,0.030105430632829666
5886,33,17,35,1,1.282,0.047779906541109085
5887,33,29,35,1,1.492,0.06137731671333313
5888,33,40,35,1,1.442,-0.04100407287478447
5889,33,6,36,1,2.233,0.027876313775777817
5890,33,20,36,1,2.884,0.09022679179906845
5891,33,46,36,3,2.693,0.07841045409440994
5892,33,47,36,1,2.724,0.06683538854122162
5893,33,14,37,1,1.422,0.163370281457901
5894,33,17,37,1,2.073,0.12275272607803345
5895,33,22,37,1,1.993,0.10231830179691315
5896,33,41,37,2,3.065,-0.02883225306868553
5897,33,49,37,1,1.582,0.08476940542459488
5898,33,42,38,2,2.473,0.03694278746843338
5899,33,50,38,1,2.403,0.20807071030139923
5900,33,8,39,2,3.285,0.10907788574695587
5901,33,17,39,1,2.504,0.1605922430753708
5902,33,40,39,1,1.592,-0.002206629142165184
5903,33,46,39,3,4.406,0.14700375497341156
5904,33,50,39,1,1.783,0.17862847447395325
5905,33,7,40,1,2.173,0.08904152363538742
5906,33,27,40,1,1.242,0.016699405387043953
5907,33,32,40,1,1.723,0.053941160440444946
5908,33,34,40,2,3.906,0.013160556554794312
5909,33,1,41,1,5.517,-0.006762227509170771
5910,33,3,41,1,1.672,-0.06491956114768982
5911,33,15,41,1,1.542,0.019865091890096664
5912,33,20,41,1,1.221,0.08764355629682541
5913,33,26,41,1,1.722,-0.09015937149524689
5914,33,40,41,2,2.834,0.048419807106256485
5915,33,44,41,1,2.413,0.15839631855487823
5916,33,22,42,1,3.005,-0.007406536489725113
5917,33,25,42,1,2.794,0.1701650768518448
5918,33,45,42,1,4.506,0.17259390652179718
5919,33,3,43,1,2.203,0.09814632683992386
5920,33,16,43,1,1.502,0.1144459918141365
5921,33,27,43,1,1.973,0.06176743283867836
5922,33,45,43,1,1.492,0.13877570629119873
5923,33,48,43,1,1.923,0.1460065394639969
5924,33,9,44,1,1.743,0.22896935045719147
5925,33,16,44,1,2.354,0.08009270578622818
5926,33,19,44,1,2.033,0.1953754425048828
5927,33,27,44,2,2.724,0.14665207266807556
5928,33,31,44,1,2.634,1.4552613720297813e-05
5929,33,34,44,1,2.784,-0.10205843299627304
5930,33,46,44,1,5.658,-0.043701112270355225
5931,33,3,45,1,1.983,0.21801279485225677
5932,33,40,45,1,1.732,0.04990987852215767
5933,33,47,45,1,1.543,0.005587148480117321
5934,33,45,46,1,1.443,0.09769708663225174
5935,33,15,47,1,1.522,0.05826728045940399
5936,33,16,47,1,2.223,0.21270856261253357
5937,33,24,48,2,1.893,0.23731546103954315
5938,33,25,48,1,2.363,0.18775121867656708
5939,33,49,48,1,1.412,0.10287227481603622
5940,33,18,49,1,2.684,0.12851831316947937
5941,33,32,49,2,4.006,0.12477503716945648
5942,33,8,50,1,4.447,0.1743222326040268
5943,33,25,50,1,3.045,0.09679023176431656
5944,33,30,50,1,4.396,0.06660758703947067
5945,34,13,1,1,2.313,0.12178993970155716
5946,34,28,1,1,1.873,0.14622700214385986
5947,34,30,1,1,1.733,0.043119270354509354
5948,34,34,1,1,1.362,0.17570699751377106
5949,34,38,1,1,2.423,0.1916118860244751
5950,34,39,1,2,3.515,0.19099220633506775
5951,34,46,2,1,1.212,0.13038930296897888
5952,34,48,2,1,3.795,0.06362341344356537
5953,34,50,2,1,2.433,0.011321496218442917
5954,34,16,3,3,3.004,0.26981738209724426
5955,34,27,3,3,2.524,0.09368980675935745
5956,34,32,3,1,4.216,0.21752890944480896
5957,34,6,4,1,2.103,0.04871119186282158
5958,34,10,4,4,6.98,0.4570724070072174
5959,34,27,5,2,4.517,0.1767703741788864
5960,34,31,5,1,1.983,0.0728563666343689
5961,34,39,5,1,1.923,0.04854888096451759
5962,34,42,5,3,2.924,0.4191739857196808
5963,34,45,5,1,2.093,0.224197119474411
5964,34,19,6,1,2.604,0.12495210021734238
5965,34,20,6,1,1.532,-0.01584813930094242
5966,34,47,6,1,1.002,0.033317986875772476
5967,34,49,6,1,3.055,0.10254371911287308
5968,34,26,7,1,1.793,0.1533089578151703
5969,34,38,7,1,2.584,0.06264011561870575
5970,34,30,8,1,1.903,0.1644574999809265
5971,34,11,9,1,2.323,0.04491567984223366
5972,34,5,10,3,2.583,0.28615665435791016
5973,34,15,10,1,6.069,-0.13539133965969086
5974,34,16,10,4,2.854,0.34524214267730713
5975,34,48,10,2,4.156,0.11924029886722565
5976,34,1,11,1,2.694,0.1786653995513916
5977,34,31,11,1,2.283,-0.04773992300033569
5978,34,26,12,1,4.847,0.011131728067994118
5979,34,43,12,1,1.502,0.1511852890253067
5980,34,45,12,1,1.912,0.11589747667312622
5981,34,3,13,1,2.033,0.3285839557647705
5982,34,4,13,1,2.304,0.14073079824447632
5983,34,42,13,1,10.785,0.09103301912546158
5984,34,7,15,1,1.543,0.020871220156550407
5985,34,49,15,1,1.873,0.146577849984169
5986,34,14,16,1,3.335,0.142757847905159
5987,34,21,16,3,2.814,0.3902439773082733
5988,34,23,16,3,2.934,0.1855187863111496
5989,34,26,16,1,1.973,0.044446151703596115
5990,34,36,16,4,2.674,0.4273364543914795
5991,34,41,16,1,2.263,-0.035510171204805374
5992,34,23,17,1,2.033,0.21716167032718658
5993,34,36,17,1,3.364,0.08814871311187744
5994,34,40,17,1,3.546,0.11732091009616852
5995,34,44,17,3,2.854,0.27207085490226746
5996,34,2,18,1,2.243,0.076775923371315
5997,34,7,18,1,1.992,0.11757507920265198
5998,34,36,18,1,2.484,0.11098071187734604
5999,34,24,19,2,5.728,0.10126299411058426
6000,34,49,19,1,2.584,0.10953038930892944
6001,34,4,20,1,3.655,0.08381369709968567
6002,34,9,20,3,1.532,0.06986849009990692
6003,34,32,20,1,2.534,0.05967089533805847
6004,34,7,22,1,2.043,0.06910160183906555
6005,34,11,22,1,2.203,0.05316842719912529
6006,34,16,22,1,5.207,0.07796724885702133
6007,34,19,22,1,2.654,0.003994000144302845
6008,34,39,22,1,4.777,0.15490007400512695
6009,34,44,22,1,2.804,0.03532961755990982
6010,34,48,22,1,1.823,0.07348346710205078
6011,34,32,24,1,4.357,0.08081736415624619
6012,34,44,24,2,2.664,0.1968286633491516
6013,34,46,24,2,2.113,0.03791719675064087
6014,34,3,25,2,3.605,0.2431313693523407
6015,34,20,25,1,3.024,0.01793316937983036
6016,34,26,25,5,11.937,0.5055397748947144
6017,34,41,25,1,2.493,-0.013959113508462906
6018,34,19,26,2,114.014,0.0168004110455513
6019,34,28,26,1,2.053,0.242067351937294
6020,34,29,26,1,3.255,0.10294777899980545
6021,34,50,27,1,2.573,0.12481332570314407
6022,34,39,28,2,5.287,0.12209921330213547
6023,34,40,28,1,2.113,0.022446470335125923
6024,34,43,28,1,3.535,0.09147168695926666
6025,34,3,29,2,11.707,0.2906453311443329
6026,34,15,29,1,5.177,0.10194211453199387
6027,34,31,29,2,2.664,0.015447000041604042
6028,34,33,29,1,1.623,0.0790984109044075
6029,34,15,30,2,2.173,0.17956788837909698
6030,34,17,30,1,2.013,0.07318725436925888
6031,34,33,30,1,1.563,0.08236224204301834
6032,34,47,30,1,4.567,0.014590905047953129
6033,34,4,31,2,2.253,4.8394547775387764e-05
6034,34,36,31,1,1.432,0.029902497306466103
6035,34,40,31,1,1.612,-0.0008728383108973503
6036,34,13,32,2,2.022,0.22876547276973724
6037,34,30,32,1,6.75,0.00900173932313919
6038,34,45,32,5,7.26,0.4810728132724762
6039,34,2,33,2,2.424,0.15996965765953064
6040,34,9,33,1,2.544,0.029707152396440506
6041,34,31,33,1,1.863,0.019748425111174583
6042,34,34,33,1,1.623,0.1592576801776886
6043,34,42,33,1,2.383,0.07822217792272568
6044,34,49,33,1,4.707,0.17862500250339508
6045,34,17,34,1,2.383,-0.07059985399246216
6046,34,36,34,1,2.324,0.03148643299937248
6047,34,41,34,2,3.625,0.25009533762931824
6048,34,27,35,1,2.714,0.051360197365283966
6049,34,30,35,1,1.492,0.18421775102615356
6050,34,42,35,1,1.863,0.03432171419262886
6051,34,45,35,1,2.293,0.1955583393573761
6052,34,10,36,4,3.916,0.20368416607379913
6053,34,4,37,1,2.994,-0.002458687871694565
6054,34,8,37,1,2.814,0.11156883090734482
6055,34,9,37,2,3.966,0.17277909815311432
6056,34,34,37,2,2.353,0.14126627147197723
6057,34,45,37,1,2.974,0.21209028363227844
6058,34,25,38,2,2.483,0.16193097829818726
6059,34,48,38,1,2.614,0.12322381883859634
6060,34,2,39,1,3.105,0.04818827658891678
6061,34,9,39,1,2.353,-0.004135774448513985
6062,34,19,39,1,1.602,0.054719798266887665
6063,34,27,39,2,3.665,0.221652552485466
6064,34,29,39,2,3.164,0.11901667714118958
6065,34,30,39,2,2.854,0.23143936693668365
6066,34,48,40,1,2.263,0.1839284747838974
6067,34,8,41,1,1.552,0.02436140924692154
6068,34,42,41,1,3.145,0.023218024522066116
6069,34,47,41,1,12.598,0.1381349414587021
6070,34,17,42,1,2.313,0.25687167048454285
6071,34,43,42,1,3.465,0.10180401802062988
6072,34,46,42,2,2.443,0.07208407670259476
6073,34,4,43,1,1.823,-0.01294255256652832
6074,34,11,43,2,4.446,0.13908469676971436
6075,34,25,43,1,2.133,0.12850072979927063
6076,34,4,44,2,2.694,0.19948703050613403
6077,34,15,44,1,1.592,0.01813575252890587
6078,34,18,44,1,1.452,0.22789476811885834
6079,34,1,45,2,3.575,0.32744696736335754
6080,34,6,45,1,1.493,0.0030640813056379557
6081,34,10,45,1,1.833,0.1387893110513687
6082,34,20,45,1,2.624,0.16392304003238678
6083,34,30,45,1,1.512,0.02712107263505459
6084,34,49,45,2,2.193,0.05980250984430313
6085,34,21,46,2,1.963,0.0820557177066803
6086,34,43,46,1,2.053,0.0904483050107956
6087,34,49,46,1,1.563,0.150538831949234
6088,34,38,47,1,4.376,0.10969709604978561
6089,34,44,47,1,3.214,-0.03635399416089058
6090,34,11,48,2,5.247,0.30232515931129456
6091,34,20,48,1,7.07,0.12236672639846802
6092,34,34,48,1,1.582,0.10124748200178146
6093,34,8,49,1,2.043,0.027235843241214752
6094,34,44,49,1,1.523,0.11446604877710342
6095,34,3,50,1,1.923,0.2803400456905365
6096,34,7,50,1,2.103,0.0842113122344017
6097,34,12,50,1,1.833,0.0941590741276741
6098,34,48,50,1,1.362,0.20787738263607025
6099,41,38,1,2,1.012,0.1916118860244751
6100,41,44,8,3,1.092,0.038877278566360474
6101,41,50,9,4,1.512,0.03235920891165733
6102,41,10,18,4,1.443,0.13240329921245575
6103,41,10,23,1,17.265,0.17110109329223633
6104,41,36,24,5,1.402,0.07203084975481033
6105,41,19,27,2,9.303,-0.07180878520011902
6106,41,18,41,1,1.242,0.12734487652778625
6107,41,50,43,2,1.362,0.13887648284435272
6108,41,6,47,3,1.873,0.033317986875772476
6109,42,46,2,3,1.032,0.13038930296897888
6110,42,39,3,3,2.744,0.1427466720342636
6111,42,25,11,3,0.971,0.11750094592571259
6112,42,39,19,3,0.961,0.054719798266887665
6113,42,14,27,3,6.759,0.08846773952245712
6114,42,25,37,3,0.781,0.28551769256591797
6115,42,37,46,3,1.312,0.07862620800733566
6116,43,15,2,3,0.961,0.09812170267105103
6117,43,48,2,3,0.521,0.06362341344356537
6118,43,32,5,3,0.752,0.18874883651733398
6119,43,17,7,3,0.671,-0.018262283876538277
6120,43,40,9,4,2.564,0.26053085923194885
6121,43,16,10,4,0.451,0.34524214267730713
6122,43,50,14,3,6.56,0.19943280518054962
6123,43,43,16,3,0.872,0.1144459918141365
6124,43,19,17,3,1.772,0.161011204123497
6125,43,6,18,3,0.461,-0.027749253436923027
6126,43,32,18,3,0.581,0.13773532211780548
6127,43,23,19,3,0.681,0.01603936217725277
6128,43,46,19,3,0.731,-0.01314595341682434
6129,43,49,19,3,0.511,0.10953038930892944
6130,43,9,21,3,2.003,0.046146415174007416
6131,43,14,21,3,0.441,0.08628007024526596
6132,43,27,22,3,0.511,-0.02468322031199932
6133,43,21,25,3,10.765,0.22220191359519958
6134,43,41,25,3,0.5,-0.013959113508462906
6135,43,49,27,3,0.581,-0.009135820902884007
6136,43,10,28,3,0.621,0.18461874127388
6137,43,23,28,3,0.471,0.33788976073265076
6138,43,25,33,3,0.471,0.0548333041369915
6139,43,28,36,3,0.651,0.33510130643844604
6140,43,7,37,3,0.581,0.24105204641819
6141,43,8,37,3,1.162,0.11156883090734482
6142,43,42,37,3,0.921,0.1398392915725708
6143,43,33,38,3,0.551,0.1274901032447815
6144,43,10,39,3,0.481,0.1478203535079956
6145,43,9,41,3,4.687,0.14731785655021667
6146,43,29,42,4,0.44,0.007709701079875231
6147,43,22,43,3,0.46,0.05961175262928009
6148,43,38,43,3,0.501,0.10629002749919891
6149,43,34,44,3,0.741,-0.10205843299627304
6150,43,18,45,2,3.825,0.10181699693202972
6151,43,30,46,3,0.44,0.10794105380773544
6152,43,22,47,3,0.41,0.00032596662640571594
6153,43,41,50,3,0.471,0.18564341962337494
6154,44,12,10,4,0.511,0.31741267442703247
6155,44,3,13,4,0.841,0.3285839557647705
6156,44,18,14,4,0.411,-0.02862079255282879
6157,44,35,16,4,0.47,0.04870447888970375
6158,44,18,19,4,2.584,0.5936875939369202
6159,44,25,28,4,0.832,0.19967825710773468
6160,44,16,38,4,0.601,0.1206478476524353
6161,44,16,39,4,0.842,0.08281639218330383
6162,44,20,39,4,0.451,0.07271186262369156
6163,44,31,39,4,0.51,0.23048190772533417
6164,46,18,2,4,1.703,0.076775923371315
6165,46,12,3,2,4.627,0.26474928855895996
6166,46,29,3,4,4.476,0.2906453311443329
6167,46,13,4,5,4.046,0.14073079824447632
6168,46,14,6,4,9.834,0.09184227138757706
6169,46,27,7,4,40.559,0.2478664666414261
6170,46,40,7,2,1.152,0.08904152363538742
6171,46,24,9,3,6.559,0.1367037296295166
6172,46,27,10,5,1.232,0.22933447360992432
6173,46,37,11,2,1.192,0.24149088561534882
6174,46,40,11,2,6.058,0.12738366425037384
6175,46,14,12,5,2.794,-0.040979404002428055
6176,46,42,17,5,8.332,0.25687167048454285
6177,46,49,17,2,1.782,0.05362477898597717
6178,46,6,20,3,14.13,-0.01584813930094242
6179,46,45,20,2,2.364,0.16392304003238678
6180,46,5,33,4,2.955,-0.009468615986406803
6181,46,4,39,4,2.174,0.13524717092514038
6182,46,11,39,5,1.161,0.09986835718154907
6183,46,34,42,5,0.971,-0.01659492217004299
6184,46,37,43,4,1.933,0.3716457188129425
6185,46,3,45,1,0.982,0.21801279485225677
6186,46,50,46,5,2.204,0.11734908074140549
6187,46,42,47,1,14.191,-0.08616237342357635
6188,46,13,50,2,2.143,0.20390655100345612
6189,47,7,1,3,0.741,0.10772424191236496
6190,47,8,1,3,0.811,0.17465364933013916
6191,47,12,1,3,3.976,0.08398154377937317
6192,47,33,1,3,1.262,0.5729367136955261
6193,47,41,1,1,4.637,-0.006762227509170771
6194,47,8,2,4,0.401,-0.03153889626264572
6195,47,31,2,2,0.431,0.06423531472682953
6196,47,49,3,3,4.647,0.22173629701137543
6197,47,35,6,1,4.796,0.050697389990091324
6198,47,35,7,3,0.661,0.19469937682151794
6199,47,11,8,3,1.542,0.23068101704120636
6200,47,30,8,2,4.296,0.1644574999809265
6201,47,16,9,3,0.912,0.13717900216579437
6202,47,12,11,3,3.154,0.3592011034488678
6203,47,13,11,5,0.36,0.06423521041870117
6204,47,49,12,3,0.891,-0.022354209795594215
6205,47,25,13,3,0.731,0.1404229700565338
6206,47,34,13,3,1.402,0.0570332296192646
6207,47,25,14,3,0.851,0.0905483141541481
6208,47,32,14,3,0.992,0.1484995037317276
6209,47,23,15,3,0.751,0.049027130007743835
6210,47,37,16,4,1.122,0.3443219065666199
6211,47,22,17,3,0.882,0.08206749707460403
6212,47,32,19,3,0.48,0.16573700308799744
6213,47,39,21,3,0.981,0.07013054937124252
6214,47,7,23,3,16.173,0.1965424120426178
6215,47,31,25,3,0.671,0.1352347731590271
6216,47,3,27,3,1.632,0.09368980675935745
6217,47,34,27,3,1.252,0.09590975940227509
6218,47,17,29,3,4.907,0.13290296494960785
6219,47,40,29,3,0.651,0.14591000974178314
6220,47,19,30,3,0.661,0.06869354844093323
6221,47,29,30,3,0.631,0.04513015225529671
6222,47,38,30,3,0.491,-0.06026895344257355
6223,47,47,30,3,0.641,0.014590905047953129
6224,47,4,33,3,1.072,0.1496274322271347
6225,47,12,33,3,3.956,-0.03034287691116333
6226,47,7,34,3,0.821,0.007635509595274925
6227,47,45,34,1,8.302,0.18474416434764862
6228,47,49,36,3,2.083,0.07936055958271027
6229,47,9,37,3,1.112,0.17277909815311432
6230,47,5,38,3,0.951,0.011924011632800102
6231,47,23,38,3,0.59,0.011259610764682293
6232,47,36,41,1,29.683,0.06525202095508575
6233,47,7,42,3,0.901,0.1774168461561203
6234,47,16,42,3,1.051,0.31236913800239563
6235,47,30,42,3,4.266,0.11058872193098068
6236,47,4,43,2,1.472,-0.01294255256652832
6237,47,7,43,3,0.881,0.10508940368890762
6238,47,13,43,3,1.983,-0.013822493143379688
6239,47,14,43,1,0.28,-0.009458303451538086
6240,47,16,46,3,0.521,0.08114484697580338
6241,47,13,48,3,0.871,0.08023770153522491
6242,47,21,48,2,0.17,0.2785743176937103
6243,47,3,50,3,0.681,0.2803400456905365
6244,48,21,4,2,1.54,0.47822776436805725
6245,48,37,4,3,1.26,-0.002458687871694565
6246,48,30,5,1,1.98,0.16881553828716278
6247,48,29,9,2,0.66,0.16562721133232117
6248,48,18,12,4,1.15,0.18311145901679993
6249,48,27,16,4,1.1,0.13187186419963837
6250,48,20,18,3,2.03,0.3259648382663727
6251,48,19,24,3,1.21,0.10126299411058426
6252,48,40,24,3,1.65,0.08455128967761993
6253,48,24,29,3,1.43,0.22552429139614105
6254,48,9,33,3,2.36,0.029707152396440506
6255,48,29,38,4,0.88,0.3252078592777252
6256,48,21,40,3,5.39,0.1253540813922882
6257,48,46,40,3,0.66,0.09269348531961441
6258,48,25,44,3,0.93,0.04951721057295799
6259,48,14,45,3,1.42,0.236223503947258
6260,48,40,49,3,0.93,0.1586010456085205
6261,49,3,5,3,0.44,0.21043482422828674
6262,49,35,8,3,0.49,0.04692921042442322
6263,49,24,22,3,0.5,0.10633807629346848
6264,49,41,28,3,0.44,-0.01275065541267395
6265,49,10,35,3,0.44,0.016434473916888237
6266,49,7,36,3,9.39,0.3991073668003082
6267,49,47,39,3,0.5,-0.026827849447727203
6268,49,21,46,3,0.49,0.0820557177066803
6269,50,22,18,2,6.26,-0.036338962614536285
6270,50,19,29,1,4.17,0.2063792645931244
6271,51,4,1,1,6.7,0.2027304470539093
6272,51,37,1,1,23.62,0.23766960203647614
6273,51,50,1,4,13.12,0.32890117168426514
6274,51,20,2,1,9.99,0.14687594771385193
6275,51,23,3,2,3.9,0.18138037621974945
6276,51,25,3,3,8.08,0.2431313693523407
6277,51,31,3,1,23.01,0.05963347107172012
6278,51,40,3,1,6.59,0.1441091001033783
6279,51,47,3,1,11.76,0.020202187821269035
6280,51,36,4,4,8.68,0.3492805063724518
6281,51,7,5,3,7.58,0.16781742870807648
6282,51,31,5,1,5.22,0.0728563666343689
6283,51,34,5,1,6.81,-0.08503064513206482
6284,51,36,5,3,21.58,0.22701135277748108
6285,51,43,5,2,4.78,0.08348234742879868
