Document_1,Document_2,Similarity_avg,Similarity_avg_normalized,Similarity_word2vec,Similarity_doc2vec,Similarity_tf_idf
18,21,1.2,0.0499999999999999,0.7205933099741645,0.4484654037392089,0.03538375120720162
18,22,1.3,0.075,0.2222631208456036,0.3229778836063112,8.566985326681304e-07
18,23,1.2222222222222223,0.0555555555555555,0.5709025951914732,0.4535512532629547,0.00031970434876597636
18,24,1.1,0.025,0.5179940073728839,0.5537810504294263,0.019737008821120457
18,25,2.0,0.25,0.3637274445799685,0.5078206862839575,0.02023763083725997
18,26,1.6,0.15,0.5218800306147127,0.436133165920512,0.009120052501928119
18,27,1.1,0.025,0.3087846813387238,0.3293584280627672,0.006139048291705096
18,28,1.4,0.0999999999999999,0.347640967147579,0.4629437274196147,0.022862612795277768
18,29,1.4444444444444444,0.1111111111111111,0.4570894846422627,0.5272433802020422,0.010339436021870704
18,30,1.0,0.0,0.5882816460511086,0.516761282297039,0.010008798346578177
18,31,1.1,0.025,0.4272032612693638,0.349206209590405,0.09649354688902817
18,32,2.0,0.25,0.3895263985555511,0.5139313314208679,0.00021785327270698544
18,33,1.0,0.0,0.2979298372510877,0.469902165990008,0.016518637316720427
18,34,1.5,0.125,0.123951233521538,0.4445370254054883,0.00027818499966791236
18,35,1.2,0.0499999999999999,0.7164338407807129,0.4962265545732232,0.00024085746870368172
18,36,1.3,0.075,0.4779314738771855,0.4966957126963824,0.012821335240382155
18,37,2.9,0.475,0.5422856752890254,0.57060084353253,0.006947846993101665
18,38,2.8,0.4499999999999999,0.1839742479825198,0.4209100999412502,0.03235538527334361
18,39,1.4,0.0999999999999999,0.7340977111829976,0.5880555719007003,0.012185232912946304
18,40,3.3,0.575,0.3106020494622218,0.5724915913129855,0.05855163068266618
18,41,1.2727272727272727,0.0681818181818181,0.5233090349872171,0.5230919014763763,0.03341509483512705
18,42,1.7,0.175,0.5195605964915904,0.5026776021643674,0.01633721452500049
18,43,3.1,0.525,0.3210049708991443,0.5171814096432128,0.005763073927072553
18,44,1.7,0.175,0.1716270936470676,0.4119603432198073,0.03361882273306127
18,45,1.2,0.0499999999999999,0.3455370526332308,0.4691708425748803,0.0003571454588528423
18,46,1.2,0.0499999999999999,0.4359452573082433,0.5054436686444109,0.016125359406586312
18,47,1.6,0.15,0.5219506185704763,0.5879567306560385,0.028021965419595563
18,48,1.7,0.175,0.4523878576686376,0.483694424753018,0.05484596746984662
18,49,1.3,0.075,0.5096880715166077,0.4916491509268286,0.0001646541935434421
19,20,3.2,0.55,0.5868512252273236,0.4683545744855034,0.008284505810408096
19,21,1.4,0.0999999999999999,0.5104673588256354,0.4811671111508528,0.013801233874627039
19,22,1.2,0.0499999999999999,0.2875923690457916,0.3890308137285415,0.01928960198808858
19,23,1.7272727272727273,0.1818181818181818,0.4541340419554013,0.4888241550733165,0.00017748136556480456
19,24,1.9,0.2249999999999999,0.2901998000167771,0.4208943631399868,0.0056889310114764365
19,25,2.3,0.3249999999999999,0.2362274982306315,0.4640744029830964,0.0001378991918080908
19,26,2.0,0.25,0.4732785750898343,0.3882391476256915,0.00018162219602928573
19,27,1.2727272727272727,0.0681818181818181,0.2309074303337881,0.4305441201883284,0.00026141449067223734
19,28,1.1,0.025,0.2357466501502063,0.4998145309817691,0.00011221648664239669
19,29,1.2,0.0499999999999999,0.8295951489089567,0.6067483006917609,0.004850990969163693
19,30,2.2,0.3,0.4369139109847288,0.4918876685073922,0.08988362733728941
19,31,1.1,0.025,0.3057197308799832,0.4373093464237104,0.027763585603189835
19,32,1.7,0.175,0.3682668060072898,0.4786763403694331,0.0059330653667982
19,33,1.0,0.0,0.3114676370663594,0.5679272937259882,5.771073991827896e-07
19,34,1.4,0.0999999999999999,0.0365998593694273,0.4388173070405832,0.011829946508062225
19,35,1.0,0.0,0.4941776947173775,0.493872149568137,0.00013380751671911728
19,36,1.2,0.0499999999999999,0.3124411145814294,0.4472682774481607,0.00039066726629655233
19,37,2.6,0.4,0.2707976933920793,0.4919739446845055,0.0001836838280070884
19,38,1.9,0.2249999999999999,0.1110178302048859,0.4863097513484475,9.437144139181466e-07
19,39,1.2727272727272727,0.0681818181818181,0.5348248896486608,0.5518367587513519,0.00017597336086470536
19,40,2.6,0.4,0.3558403033726209,0.4657365599437312,0.022399432895652806
19,41,1.1,0.025,0.3674248081791179,0.4808103185751797,0.00022177768237003094
19,42,1.2,0.0499999999999999,0.359693130906218,0.4789427766425885,0.009218475960615653
19,43,2.8,0.4499999999999999,0.2620543892854972,0.4392583967410526,0.0002454046561887663
19,44,1.6,0.15,0.1265277475001282,0.4261281988069202,0.013142136495619905
19,45,1.1,0.025,0.2792724762249055,0.4839785779292329,0.00019819417510205672
19,46,1.2,0.0499999999999999,0.4986846374502309,0.4352316979375711,0.0002450840463055078
19,47,2.4,0.35,0.4802327744741499,0.5923538056502795,0.01747196266625709
19,48,1.2,0.0499999999999999,0.2902347310924021,0.4902638304378393,0.054150238836303405
19,49,1.3,0.075,0.3525396521863518,0.4316969076230505,0.035981960270527344
20,21,1.3,0.075,0.5598010506342024,0.4766824782124113,0.01971546820627916
20,22,1.4,0.0999999999999999,0.513491411754283,0.5729734239124893,0.004390391825307141
20,23,1.3,0.075,0.4417717660548957,0.4633238900679512,0.02001175088590459
20,24,1.4,0.0999999999999999,0.4065471466164462,0.3858562724028402,0.015204181319880052
20,25,1.5,0.125,0.3080025541408751,0.4734181035552416,0.0013553039202655547
20,26,1.9,0.2249999999999999,0.6350088307384846,0.4451430059793153,0.004294263117531965
20,27,1.5,0.125,0.2780574307199009,0.3662575849181405,0.014737752571199317
20,28,1.0,0.0,0.3485204072629125,0.3188434815318917,0.005498048874363427
20,29,1.5,0.125,0.4959311191687263,0.4202163914060299,0.0010174524123215253
20,30,1.1,0.025,0.4341046037576169,0.457972237202548,0.001072530180401936
20,31,1.1,0.025,0.3620184936047478,0.404426248527005,0.02372738137619535
20,32,1.3,0.075,0.4291172056338806,0.4867338806887218,0.02192262217987031
20,33,1.4,0.0999999999999999,0.4704935189612663,0.4790041688566349,0.012609508287630486
20,34,1.5,0.125,0.1265537517295873,0.3416216289033414,0.0036513852294824452
20,35,1.3,0.075,0.7439630053094836,0.4693401269355192,0.0001499694814987825
20,36,1.8,0.2,0.5725664071945308,0.5403622422610638,0.02242206691836836
20,37,4.5,0.875,0.4275287422095754,0.4982331085371604,0.07096904030972975
20,38,1.9,0.2249999999999999,0.1732897583909172,0.4035663346121561,0.01921171503477763
20,39,1.4,0.0999999999999999,0.7171614223899672,0.5465549028044433,0.0030110081080235948
20,40,3.7,0.675,0.5116474991733333,0.438185583294316,0.05793695375172399
20,41,1.7777777777777777,0.1944444444444444,0.4158768115163591,0.408628787045021,0.011234788148423828
20,42,1.9,0.2249999999999999,0.5083552375292756,0.5340711459862733,0.006251508489769563
20,43,3.5,0.625,0.4084961059197334,0.4980181557928715,0.0644963334551567
20,44,1.6,0.15,0.1577674078405953,0.4498566540949348,0.018210699652318287
20,45,1.4,0.0999999999999999,0.439427087678976,0.5052628628127895,0.001953132156603868
20,46,1.3,0.075,0.3819561025074942,0.4843249603324608,0.005489037858009763
20,47,2.0,0.25,0.4342720959607247,0.4254998977439091,0.011422882135723594
20,48,1.4,0.0999999999999999,0.4429561250958773,0.4302816913920189,0.006488763552133896
20,49,1.4,0.0999999999999999,0.4916609656452024,0.5446991261780012,0.0016955134256425597
21,22,1.0,0.0,0.3133573258226236,0.4794632498505588,0.0
21,23,2.333333333333333,0.3333333333333333,0.435663112105408,0.5131108501162058,0.0031441087076084693
21,24,2.5,0.375,0.6010463240174586,0.4332226784543557,0.03522223436698678
21,25,2.363636363636364,0.3409090909090909,0.4865837034505422,0.4675575492579097,0.020579400415614072
21,26,1.8,0.2,0.5379419678869202,0.4727772964579607,0.014979600740747922
21,27,3.0,0.5,0.5197055482381234,0.4147810119874794,0.013879936785183938
21,28,3.5,0.625,0.6291822195658366,0.5186104478929787,0.009828247286656738
21,29,2.6,0.4,0.4747808148310867,0.4000210731505011,0.007774435536940264
21,30,1.1,0.025,0.6261424307581289,0.5746820533978406,0.012597305501921209
21,31,1.8,0.2,0.6412025275787414,0.5581035756018126,0.03663116415359876
21,32,1.9,0.2249999999999999,0.5075890852418158,0.5216616459809863,4.600890456011989e-05
21,33,1.4,0.0999999999999999,0.3515702108911344,0.3790462017910777,0.03919907635151999
21,34,1.1,0.025,0.1724848850255068,0.4280675668993636,5.8822170990568235e-05
21,35,1.2,0.0499999999999999,0.5535012812746369,0.4165139545737307,5.086721054259575e-05
21,36,3.2,0.55,0.4464994642716604,0.4252099370531065,0.020297131758258976
21,37,1.7,0.175,0.5834000309175236,0.4405254482544349,0.005680418098762749
21,38,1.6,0.15,0.2326432681725295,0.450169430443718,0.01410049423760774
21,39,1.5,0.125,0.5715541027003814,0.4790887961358824,6.702704170556457e-05
21,40,1.2,0.0499999999999999,0.3721755294759478,0.4484610102315647,0.047164129855535385
21,41,1.1,0.025,0.5378266106153868,0.4147007687966912,0.007098902542920841
21,42,3.1,0.525,0.4139860263284648,0.3564421524521028,0.01418582774853017
21,43,1.3,0.075,0.4788642515382747,0.5616165924671791,0.00460503012568066
21,44,1.2,0.0499999999999999,0.3089982060572509,0.4547305277607353,0.0198048599885882
21,45,2.0,0.25,0.3878074472088511,0.523458849924465,0.005233914427907392
21,46,1.8,0.2,0.3526818441606845,0.4751248081548756,0.0032828123347352187
21,47,1.0,0.0,0.5980783516903228,0.51366353432985,0.015589357371175717
21,48,2.3,0.3249999999999999,0.4027505237963608,0.4712775770388719,0.03917307427443487
21,49,1.1,0.025,0.6278905483994494,0.4912059722043448,0.017738000765596184
22,23,1.5,0.125,0.2832430592652583,0.433209520293485,0.006253150578015934
22,24,1.2,0.0499999999999999,0.2946210567603956,0.3731483632948507,0.012538538667600125
22,25,1.0,0.0,0.3637039802865004,0.5066664300818932,0.002116225781886529
22,26,1.0,0.0,0.5230863925420828,0.483177192259843,0.006399043282469924
22,27,1.2,0.0499999999999999,0.1705884605141418,0.4455073074656101,0.011562149100687103
22,28,1.1,0.025,0.256312861175084,0.395025879757311,0.0017220943725025665
22,29,1.5,0.125,0.3758981563873088,0.4809990383440926,0.04050867910739313
22,30,1.0,0.0,0.2871490025419932,0.4990133400472972,0.023993210066396996
22,31,1.0,0.0,0.2058755305755188,0.5199191806133526,0.01675174589945955
22,32,2.0,0.25,0.2844441149951365,0.4251246968495786,0.05556819280317206
22,33,2.4,0.35,0.5583023891391569,0.536009892482661,0.0015174710429598478
22,34,1.0,0.0,0.1749452631589496,0.4638606917850895,0.0054410667173692626
22,35,1.0,0.0,0.417056097037453,0.4706065307843481,9.795010317982493e-07
22,36,1.0,0.0,0.2113396444225697,0.5567041708525119,0.0076194833040088275
22,37,1.5,0.125,0.11708277890371,0.5307713580078364,0.021584837477380978
22,38,1.9,0.2249999999999999,0.0524718881210363,0.4681605878515921,0.026587620648717235
22,39,1.2,0.0499999999999999,0.2509518076061787,0.4114752097072243,0.0018038551532356126
22,40,1.4,0.0999999999999999,0.6253991972733491,0.4905702204501206,6.393613810203155e-07
22,41,1.1,0.025,0.1127494624084077,0.4731013236290067,6.516669379627363e-07
22,42,1.5,0.125,0.2133697576291857,0.5797638355904425,0.02762903241322839
22,43,1.4,0.0999999999999999,0.155278051724698,0.384813535026725,0.010940166390218779
22,44,2.5,0.375,0.0481353750602338,0.5485213464325721,0.10820668383087084
22,45,1.4,0.0999999999999999,0.3738391935676406,0.5362616811518163,7.275359593709551e-07
22,46,1.4,0.0999999999999999,0.1817295892434199,0.5165291514141026,0.029321068556304168
22,47,1.2,0.0499999999999999,0.189337069339618,0.4010582938281848,7.377814707327876e-07
22,48,1.3,0.075,0.1721328914011141,0.5227857957023524,9.941388768135378e-07
22,49,2.7,0.425,0.2431065240638594,0.5357783964930467,0.010182127660949461
23,24,2.3,0.3249999999999999,0.2989667517778377,0.4667046905611284,0.00013437921788241112
23,25,1.4,0.0999999999999999,0.2271686126071909,0.4540608356870723,0.0009499683167301154
23,26,1.0,0.0,0.5261161135079164,0.5547484440257193,0.005950934627406914
23,27,2.2,0.3,0.1870943899791939,0.5356709114538467,0.04359090155287533
23,28,2.5,0.375,0.2549770018861331,0.5992870231817652,0.009959190670200404
23,29,1.4,0.0999999999999999,0.3601746084152845,0.4088829475462982,0.009334859760223232
23,30,1.4,0.0999999999999999,0.2426664687682113,0.4803352091874532,0.008948891054169588
23,31,1.3,0.075,0.2678334713959445,0.4413853330528136,7.865338530887603e-07
23,32,1.0,0.0,0.3059755789451339,0.5876888475387866,0.005895489483746574
23,33,1.2,0.0499999999999999,0.3389792625621558,0.4529154242882064,0.02427205522979997
23,34,1.3,0.075,0.2110563384133088,0.4005670734810403,0.01839497342774405
23,35,1.2,0.0499999999999999,0.6260596365470483,0.4521675874711554,9.20519523696852e-05
23,36,2.9,0.475,0.293097496096953,0.5354147094617834,0.026044117384829146
23,37,1.4,0.0999999999999999,0.3216327833665713,0.3799559890113217,0.010889280404509932
23,38,1.3,0.075,0.0666721649451523,0.4085514321125676,1.0778425700992425e-06
23,39,1.4,0.0999999999999999,0.6511111746143834,0.5766136228792031,0.010472068518839353
23,40,1.5,0.125,0.3341267052546903,0.4533637152394409,0.0005719333337259623
23,41,1.0,0.0,0.3807710925804034,0.5458287658319425,0.006324420492260453
23,42,2.2,0.3,0.4788411682856793,0.6076015956495617,0.010877909955590303
23,43,1.3,0.075,0.2043071529326228,0.5670958438980341,0.05073740151029427
23,44,1.4,0.0999999999999999,0.0029565409370682,0.3984965177644776,0.0014787714739824286
23,45,1.4,0.0999999999999999,0.2875194486939622,0.4505302246140569,0.026792367472531085
23,46,1.6,0.15,0.3456296962852262,0.541957275740627,0.006832555602563277
23,47,1.2,0.0499999999999999,0.3490416681203991,0.4352485523857494,0.010604139986877967
23,48,1.4,0.0999999999999999,0.2694471381031826,0.4448665054981449,0.030404543559222168
23,49,1.0,0.0,0.3059862680055035,0.4193048430641112,0.01302210130488121
24,25,1.3,0.075,0.6568523327181787,0.617048551478992,0.0011658433146521615
24,26,1.4,0.0999999999999999,0.5484962060419689,0.5237421293655667,0.00013751442904911507
24,27,4.1,0.7749999999999999,0.4334631675409511,0.5234327339884559,0.030484018246295565
24,28,2.3,0.3249999999999999,0.5625515844709015,0.4899888331156515,0.02115085650527384
24,29,2.0,0.25,0.4625022141354158,0.5276864849523213,0.05566770043812989
24,30,1.0,0.0,0.5210070443406816,0.5175420369754146,0.0023285750303075766
24,31,1.2,0.0499999999999999,0.5317631555430165,0.3775893558477409,0.023460043027526058
24,32,1.3,0.075,0.4541058701330891,0.5327466970670033,0.019195916534868573
24,33,1.2222222222222223,0.0555555555555555,0.3194552929346828,0.4954715035562001,0.014520694483373375
24,34,1.0,0.0,0.34871006011618,0.5765772375840046,0.00011692766403173544
24,35,1.2,0.0499999999999999,0.4819627010808158,0.4066023481361221,0.00010144230460542358
24,36,2.636363636363636,0.409090909090909,0.5422985867831192,0.5566021376005845,0.01672699153511945
24,37,1.8,0.2,0.466214178228241,0.5197286585079408,0.04364812857167634
24,38,1.6,0.15,0.1908457059892571,0.4086214363000576,1.1877948429989816e-06
24,39,1.1,0.025,0.344840243064931,0.4588116930381145,0.0032460123543153396
24,40,1.4,0.0999999999999999,0.339052419912692,0.466580685670061,0.02143130527888802
24,41,1.0,0.0,0.3324324762072088,0.4862090798750645,0.014522028094538345
24,42,2.4,0.35,0.471874238858604,0.5002739838554091,0.013108256650167372
24,43,1.7777777777777777,0.1944444444444444,0.33159619870833,0.4760553265736844,0.03765051056761903
24,44,2.4,0.35,0.163208309902692,0.4765217348833808,0.019440983701119796
24,45,1.5,0.125,0.3935761990745723,0.440207895522464,0.00014996486465073772
24,46,1.8,0.2,0.2457553084418321,0.4591030105334428,0.00018544437955017985
24,47,1.2,0.0499999999999999,0.3846372106914675,0.4223410046328684,0.0001142426455601325
24,48,2.2,0.3,0.2892130007049606,0.4689475580545312,5.197794272666748e-05
24,49,1.0,0.0,0.5293946218301613,0.4951637193401191,0.019380657002942735
25,26,5.0,1.0,0.5004345120864776,0.4620277981453286,0.13457717458897817
25,27,1.0,0.0,0.3149522651957882,0.5582167275368936,0.010685960904866548
25,28,2.0,0.25,0.305324425067465,0.3831620262659084,0.032642985146362546
25,29,1.4,0.0999999999999999,0.356186528983677,0.4826649264058278,0.02131418266670203
25,30,1.7,0.175,0.525671676257599,0.4961863618551697,0.04916728722796824
25,31,1.6,0.15,0.3817252777855017,0.5439949342634939,0.021962531820923635
25,32,1.3,0.075,0.2448340172446458,0.4656108455643667,0.0020312196666667495
25,33,1.3636363636363635,0.0909090909090908,0.4015731628673047,0.4744437856424191,0.025484077919710656
25,34,1.0,0.0,0.1976644470107778,0.4972142105828271,0.015593742082531236
25,35,1.2,0.0499999999999999,0.3946329657444842,0.551967259036308,0.02019198044743756
25,36,1.3,0.075,0.2032512489027929,0.343866177373814,0.0019247785732122227
25,37,2.0,0.25,0.2224351602368939,0.4670739421377643,0.01904178202954182
25,38,2.0,0.25,0.0746471731779542,0.4828832800116163,0.013810513021501344
25,39,1.6,0.15,0.2421684876667785,0.4728401860035803,0.011087407944571493
25,40,1.2222222222222223,0.0555555555555555,0.3266554796455569,0.5061234976270718,0.0006537371884617388
25,41,1.2,0.0499999999999999,0.0927465188855137,0.40418969190472,0.0007603823492338869
25,42,1.2,0.0499999999999999,0.253458621848295,0.3899571240332534,0.014130242703822172
25,43,1.7,0.175,0.1454966764495185,0.4219059506775016,0.021071975420588286
25,44,1.5,0.125,0.0587624659256376,0.5318705459301142,0.0025709298583596295
25,45,1.1,0.025,0.3376179743082571,0.6035563919237614,0.001539525070550716
25,46,1.2,0.0499999999999999,0.545346889023778,0.5369506294379198,0.0010172830647413014
25,47,1.6,0.15,0.3094929352957605,0.5043820315210251,8.06511114380073e-05
25,48,1.4,0.0999999999999999,0.1405453619928285,0.4677170605698408,0.0010164917268406966
25,49,1.1,0.025,0.4228028461353387,0.5177837046954729,0.0028547759588328776
26,27,1.1,0.025,0.3389892725645625,0.4776469032899861,0.008049365002294188
26,28,1.9,0.2249999999999999,0.4487253070620385,0.4977744137607736,0.023354799938203538
26,29,2.1,0.275,0.5566161609061135,0.4040955603328141,0.010547330363668565
26,30,1.6,0.15,0.4248627015406944,0.4919808066549253,0.00016315420227352783
26,31,1.4,0.0999999999999999,0.4053420107688105,0.4207628495482495,0.02144632676894561
26,32,1.1,0.025,0.4851864380210154,0.5892281800959042,0.018936496140840545
26,33,1.0,0.0,0.5149504212252694,0.5461245903264161,0.01054313015092818
26,34,1.1,0.025,0.3556130232172672,0.4573079965188185,0.005178098933401617
26,35,1.4,0.0999999999999999,0.6970194331211583,0.46436674996831,0.017795087725085233
26,36,1.7,0.175,0.4026989970868949,0.5254981517669168,0.020576499324383934
26,37,1.5,0.125,0.3164186544207572,0.452544680233923,0.00012947798667709297
26,38,1.7,0.175,0.1346159228517599,0.4427890479096169,1.1029897923779216e-06
26,39,1.5,0.125,0.4975719239129845,0.5563932300785427,0.008955120317162791
26,40,1.5,0.125,0.6906240232322134,0.5979230898479574,0.009343056840798955
26,41,1.4,0.0999999999999999,0.3026572289967144,0.4633904171183268,0.011932257255063845
26,42,1.3,0.075,0.4070810117100356,0.4062332791220985,0.00018628737663467303
26,43,1.5,0.125,0.2531540346409012,0.4657262566099597,0.00017262999236509008
26,44,1.1,0.025,0.0466167635218796,0.4923852194670436,0.00011589548663627915
26,45,1.2,0.0499999999999999,0.4971464610090729,0.480446332283153,0.00013925781535426495
26,46,1.9,0.2249999999999999,0.3442473782549758,0.4663137551237724,0.02749401602667029
26,47,1.0,0.0,0.4864529165817908,0.3779043468115267,0.013438779779239863
26,48,1.4,0.0999999999999999,0.3088517452800273,0.4340397055204343,4.826687082726088e-05
26,49,1.3,0.075,0.4757704616822409,0.4430817129641424,0.009816871294913074
27,28,2.7,0.425,0.3898311715027521,0.5710532933121156,0.027677825287859278
27,29,1.8,0.2,0.2692616203742778,0.5051276925252909,0.019829399111799022
27,30,1.7,0.175,0.3248307998605043,0.6035142500021311,0.009721574045804138
27,31,1.7,0.175,0.4782002967253935,0.5824934120826409,0.024326761219272477
27,32,1.1,0.025,0.3364006344961612,0.3826727067128079,0.001615550835362056
27,33,1.2,0.0499999999999999,0.1623163155402759,0.4003933238792196,0.027556682692330806
27,34,1.3,0.075,0.0700286629847342,0.5140066651787927,0.01753444003690215
27,35,1.2,0.0499999999999999,0.3328235926220013,0.4962685742154391,0.0001357413667180576
27,36,2.9,0.475,0.2326194399231385,0.4358860138057178,0.03550495865188365
27,37,1.4,0.0999999999999999,0.4068068573948076,0.302167776003518,0.010444570969261479
27,38,1.6,0.15,0.3228774466107394,0.4363260799126701,1.9035969141310395e-06
27,39,1.5,0.125,0.3438191091618204,0.5280109957822212,0.03522893597136478
27,40,1.2,0.0499999999999999,0.1741455717553654,0.3917875535576012,0.026271390854487563
27,41,1.0,0.0,0.4631702546602856,0.5288689885782374,0.057202631888018024
27,42,2.1,0.275,0.1513015727475592,0.4424375900150467,0.020697842791649886
27,43,1.4,0.0999999999999999,0.4193242862181806,0.5356997083781272,0.016745543857845265
27,44,1.3,0.075,0.4316162998247995,0.5228734409860906,0.018504639329264026
27,45,2.0,0.25,0.2459697604358548,0.4289330384088782,0.001288919980504531
27,46,1.5,0.125,0.1582845389881113,0.4617900855334594,0.0061328563755813385
27,47,1.3,0.075,0.3181339000122252,0.4687902298418058,0.0001527717635661529
27,48,1.5,0.125,0.4077889405928334,0.4992997031246685,0.01713352728019583
27,49,1.3,0.075,0.4025049917525172,0.4253473081318117,0.002222810254381093
28,29,2.4,0.35,0.4425689509772477,0.4471646211456461,0.0047942036364496295
28,30,1.2,0.0499999999999999,0.3435925319454876,0.5546834522052154,0.015031765023874407
28,31,1.3,0.075,0.6746755347880197,0.6127203898650556,0.04196060060295433
28,32,1.3,0.075,0.4885837809016867,0.5510067636258187,0.0016529200179033199
28,33,1.2,0.0499999999999999,0.2371319350677746,0.4635709935592429,0.008896766245788112
28,34,1.0,0.0,0.3643174962573164,0.477695850189259,6.717293508533773e-05
28,35,1.4,0.0999999999999999,0.3646851004247592,0.4148114445098296,5.8370061833104844e-05
28,36,2.9,0.475,0.4381549820367832,0.5341792536988402,0.03496444891492201
28,37,1.6,0.15,0.579392917077288,0.5306921030537695,0.005982101349438149
28,38,1.3,0.075,0.1285929070985742,0.453573774090204,0.01594728683712895
28,39,1.9,0.2249999999999999,0.2766093974499763,0.4929684301554141,0.017714783606532617
28,40,1.5,0.125,0.3168873602129337,0.4770119803245756,0.009088341480729319
28,41,1.5,0.125,0.3000233177715605,0.4694476568065602,0.0029691269069637137
28,42,2.2,0.3,0.3361356579998319,0.4966128810854598,0.04006564424594493
28,43,1.3,0.075,0.4713914313872492,0.5015192890256396,0.02162350024954244
28,44,1.1,0.025,0.1507830855953139,0.4663865677688892,0.01843562478853666
28,45,1.6,0.15,0.4686993583732515,0.3904916871787401,8.608301425296602e-05
28,46,1.7,0.175,0.2366384388009756,0.4132095941916152,0.00010644900860697732
28,47,1.3,0.075,0.5001622085486477,0.4599866883914271,6.563043808097642e-05
28,48,1.9,0.2249999999999999,0.3271151260636841,0.4932703551560997,0.027442901436183408
28,49,1.3,0.075,0.6425854021944587,0.5380423961020294,0.019291010024609253
29,30,1.3,0.075,0.4831626920668543,0.6109455669454587,0.026880811998372323
29,31,1.4,0.0999999999999999,0.3976574777087387,0.5423819273035309,0.013791020299003654
29,32,1.6,0.15,0.4162222343609763,0.3987115355368611,0.0725710846283055
29,33,1.2,0.0499999999999999,0.3740585687917217,0.4298589980945516,0.00827324738331013
29,34,1.1,0.025,0.2849957805343274,0.460134127290408,8.767549954465032e-05
29,35,1.1,0.025,0.5225791888797935,0.4848959888734908,0.023943097367206772
29,36,2.4,0.35,0.3647966897127995,0.4474926672380105,0.009583393482653298
29,37,1.9,0.2249999999999999,0.2975864726032993,0.4940639971870506,0.03540096069107553
29,38,2.0,0.25,0.0941169043164965,0.4536623705782073,0.04844577135273568
29,39,1.9,0.2249999999999999,0.3848453096272819,0.4430161438633207,0.005054906420675946
29,40,1.6,0.15,0.4360040523097855,0.445921718649293,0.008389546370820967
29,41,1.1,0.025,0.1964152641356943,0.4374996453809982,0.005225980871691829
29,42,2.1,0.275,0.504173591781347,0.515675403440764,0.013961404343395028
29,43,1.6,0.15,0.2579293110461041,0.5031130982318393,0.0359081877261633
29,44,1.6,0.15,0.0650204180057205,0.4283053613494468,0.017613560616724647
29,45,1.4,0.0999999999999999,0.4074476562687046,0.4452680911602933,0.0011309525515566128
29,46,2.8,0.4499999999999999,0.3910811347436655,0.5053280280955458,0.0007687853578606014
29,47,1.0,0.0,0.4573261710747258,0.4555241296183669,8.56622006582507e-05
29,48,1.7,0.175,0.2871111512331119,0.4124112076703575,0.005675985498092988
29,49,1.1,0.025,0.4383796684521611,0.5291449812738389,0.0103365700472215
30,31,2.333333333333333,0.3333333333333333,0.3954049560093939,0.5510154275437772,0.05274841095689682
30,32,1.2,0.0499999999999999,0.3824011224380403,0.3867789305326579,0.028422221233096175
30,33,1.2,0.0499999999999999,0.3110969639717974,0.4963799524533678,0.008961184701006061
30,34,1.0,0.0,0.1944112068781847,0.4146756527641392,0.010627035283452786
30,35,2.2,0.3,0.5311486207437444,0.4714380150006541,0.00012020149037835184
30,36,1.2,0.0499999999999999,0.2847499744709834,0.4589725860260944,0.019660671589022807
30,37,1.1,0.025,0.2552636433728097,0.4841842088525729,0.006411622954097333
30,38,1.3,0.075,0.0817727661720664,0.5023934527932437,0.008029962634001691
30,39,2.1,0.275,0.2800402963219148,0.430953180771106,0.006165813110161809
30,40,1.1,0.025,0.4224695729469286,0.4552296145656156,0.013571024265437546
30,41,1.0,0.0,0.1632898728735488,0.5171247443352338,0.007928342926466722
30,42,1.4,0.0999999999999999,0.2414038300168302,0.5144028503109652,0.008472650194257112
30,43,1.1,0.025,0.1801435483139955,0.472727773824691,0.010266361012763986
30,44,1.0,0.0,0.0937719866748242,0.4463536103883532,0.003036514081164044
30,45,2.0,0.25,0.2967620963666547,0.4073740903643993,0.0011475027248028442
30,46,1.2,0.0499999999999999,0.3908068844004271,0.5303153200182102,0.0008195741370300272
30,47,1.4,0.0999999999999999,0.4437813894492291,0.4713011528760625,0.006999609219630061
30,48,1.2,0.0499999999999999,0.2364306369038862,0.5263246791866318,0.005426931574081499
30,49,1.0,0.0,0.3910397493622284,0.4079648792286968,0.022590164998937994
31,32,1.2,0.0499999999999999,0.5141572638746776,0.4354862945113759,0.022179677306015128
31,33,1.0,0.0,0.2893317704476745,0.4682412543887623,6.560400269324986e-07
31,34,1.2,0.0499999999999999,0.226337327129238,0.443569649259813,0.010697556883435606
31,35,1.2,0.0499999999999999,0.3864694615389763,0.4753961748801635,8.87750072400491e-07
31,36,1.5,0.125,0.3705817979732499,0.3777396589246149,0.011605039822654028
31,37,1.2,0.0499999999999999,0.6051832151993377,0.511114641323228,1.6217197122776517e-06
31,38,1.1,0.025,0.2383990024389651,0.5567026873273101,1.0727889304488942e-06
31,39,2.888888888888889,0.4722222222222222,0.3206305050037479,0.4001736510681448,0.06070164069378878
31,40,1.1,0.025,0.2958644277864224,0.3987727270830879,0.018593697779248713
31,41,1.1,0.025,0.4535808285895364,0.4232442745321912,0.013763211491240313
31,42,1.0,0.0,0.3031027571018237,0.4122554620091964,0.013698931827021296
31,43,1.1,0.025,0.5189289803187195,0.49147205018914,0.012645969838025208
31,44,1.0,0.0,0.455633682009433,0.6212797743037817,7.305026171327473e-07
31,45,1.5,0.125,0.3422056857903409,0.4851334272872503,6.593868506904828e-07
31,46,1.4,0.0999999999999999,0.2442612118181622,0.4438147449382247,8.153882290670418e-07
